CNPJ;Razao Social;Codigo do Cliente;Numero do Contrato;DR do Contrato;Codigo do Centro de Custos;Centro de Custos;Numero da Fatura;DR da Fatura;Status da Fatura;Inicio do Ciclo de Faturamento;Fim do Ciclo de Faturamento;Data de Emissao;Data de Vencimento;Data de Pagamento;Data de Cancelamento;Data de Fechamento;;;;;;;;;
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;24/03/2023;3220;SEDEX CONTRATO AG;1;120;R$ 27,10;R$ 27,10;675018514;TE675018514BR;R$ 94,00;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;22630000;RIO DE JANEIRO;RJ;1100;1200;1600;0;12000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;23/03/2023;3220;SEDEX CONTRATO AG;1;115;R$ 27,10;R$ 27,10;675018426;TE675018426BR;R$ 94,00;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;4297000;SAO PAULO;SP;1100;1200;1600;0;11500
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;30/03/2023;3220;SEDEX CONTRATO AG;1;110;R$ 27,10;R$ 27,10;675018942;TE675018942BR;R$ 94,00;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;86200000;IBIPORA;PR;1100;1200;1600;0;11000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;17/03/2023;3220;SEDEX CONTRATO AG;1;110;R$ 27,10;R$ 27,10;675018196;TE675018196BR;R$ 94,00;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;87035000;MARINGA;PR;1100;1200;1600;0;11000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;20/03/2023;3220;SEDEX CONTRATO AG;1;120;R$ 27,10;R$ 27,10;675018253;TE675018253BR;R$ 94,00;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;13418000;PIRACICABA;SP;1100;1200;1600;0;12000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;20/03/2023;3220;SEDEX CONTRATO AG;1;110;R$ 37,66;R$ 37,66;675018315;TE675018315BR;R$ 94,00;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;88030000;FLORIANOPOLIS;SC;1100;1200;1600;0;11000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;06/04/2023;3220;SEDEX CONTRATO AG;1;110;R$ 42,58;R$ 42,58;675019191;TE675019191BR;R$ 99,90;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;84600000;;;1100;1200;1600;0;11000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;05/04/2023;3220;SEDEX CONTRATO AG;1;120;R$ 27,15;R$ 27,15;675019157;TE675019157BR;R$ 99,90;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;4840000;;;1100;1200;1600;0;12000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;06/04/2023;3220;SEDEX CONTRATO AG;1;110;R$ 27,15;R$ 27,15;675019205;TE675019205BR;R$ 99,90;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;3179000;;;1100;1200;1600;0;11000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;30/03/2023;3220;SEDEX CONTRATO AG;1;950;R$ 40,81;R$ 40,81;675018854;TE675018854BR;R$ 100,22;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;93020000;;;1700;1700;2200;0;95000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;10/04/2023;3298;PAC CONTRATO AG;1;110;R$ 16,76;R$ 16,76;60270901;QP060270901BR;R$ 100,91;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;29705000;;;1100;1200;1600;0;11000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;22/03/2023;3220;SEDEX CONTRATO AG;1;110;R$ 20,12;R$ 20,12;675018390;TE675018390BR;R$ 104,96;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;29500000;ALEGRE;ES;1100;1200;1600;0;11000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;06/04/2023;3220;SEDEX CONTRATO AG;1;140;R$ 37,77;R$ 37,77;675019259;TE675019259BR;R$ 105,40;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;91920000;PORTO ALEGRE;RS;1200;1300;1600;0;14000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;21/03/2023;3298;PAC CONTRATO AG;1;110;R$ 18,78;R$ 18,78;60270504;QP060270504BR;R$ 112,27;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;6720000;;;1100;1200;1600;0;11000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;20/03/2023;3220;SEDEX CONTRATO AG;1;100;R$ 10,69;R$ 10,69;675018338;TE675018338BR;R$ 124,88;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;29140000;;;1200;1300;1600;0;10000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;06/04/2023;3220;SEDEX CONTRATO AG;1;110;R$ 10,73;R$ 10,73;675019174;TE675019174BR;R$ 128,39;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;29146000;CARIACICA;ES;1100;1200;1600;0;11000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;30/03/2023;3220;SEDEX CONTRATO AG;1;130;R$ 38,01;R$ 38,01;675018810;TE675018810BR;R$ 129,00;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;88353000;BRUSQUE;SC;1100;1200;1600;0;13000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;30/03/2023;3220;SEDEX CONTRATO AG;1;130;R$ 27,45;R$ 27,45;675018960;TE675018960BR;R$ 129,00;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;9050000;SANTO ANDRE;SP;1100;1200;1600;0;13000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;20/03/2023;3220;SEDEX CONTRATO AG;1;130;R$ 27,45;R$ 27,45;675018275;TE675018275BR;R$ 129,00;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;12230000;SAO JOSE DOS CAMPOS;SP;1100;1200;1600;0;13000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;24/03/2023;3220;SEDEX CONTRATO AG;1;80;R$ 38,01;R$ 38,01;675018491;TE675018491BR;R$ 129,90;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;41338000;;;1100;1200;1600;0;8000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;23/03/2023;3220;SEDEX CONTRATO AG;1;235;R$ 27,45;R$ 27,45;675018443;TE675018443BR;R$ 129,90;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;21240000;;;1200;1300;1600;0;23500
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;23/03/2023;3220;SEDEX CONTRATO AG;1;240;R$ 27,45;R$ 27,45;675018412;TE675018412BR;R$ 129,90;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;9090000;SANTO ANDRE;SP;1200;1300;1600;0;24000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;03/04/2023;3298;PAC CONTRATO AG;1;370;R$ 17,07;R$ 17,07;60270844;QP060270844BR;R$ 131,19;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;29707000;;;1700;1700;2200;0;37000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;24/03/2023;3220;SEDEX CONTRATO AG;1;350;R$ 28,60;R$ 28,60;675018465;TE675018465BR;R$ 133,82;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;5683000;SAO PAULO;SP;1700;1700;2200;0;35000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;28/03/2023;3298;PAC CONTRATO AG;1;100;R$ 22,55;R$ 22,55;60270610;QP060270610BR;R$ 136,10;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;37177000;GUAPE;MG;1100;1200;1600;0;10000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;14/04/2023;3298;PAC CONTRATO AG;1;100;R$ 19,03;R$ 19,03;60270963;QP060270963BR;R$ 137,07;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;35960000;SANTA BARBARA;MG;1100;1200;1600;0;10000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;20/03/2023;3220;SEDEX CONTRATO AG;1;120;R$ 27,55;R$ 27,55;675018369;TE675018369BR;R$ 139,00;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;8031000;SAO PAULO;SP;1100;1200;1600;0;12000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;20/03/2023;3220;SEDEX CONTRATO AG;1;510;R$ 52,65;R$ 52,65;675018324;TE675018324BR;R$ 139,70;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;73015000;;;1200;1300;1600;0;51000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;20/03/2023;3220;SEDEX CONTRATO AG;1;115;R$ 42,98;R$ 42,98;675018341;TE675018341BR;R$ 139,90;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;13630000;;;1100;1200;1600;0;11500
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;21/03/2023;3298;PAC CONTRATO AG;1;220;R$ 52,56;R$ 52,56;60270535;QP060270535BR;R$ 141,00;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;75903000;;;1200;1300;1600;0;22000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;14/04/2023;3298;PAC CONTRATO AG;1;100;R$ 22,62;R$ 22,62;60270950;QP060270950BR;R$ 143,01;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;39880000;AGUAS FORMOSAS;MG;1100;1200;1600;0;10000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;28/03/2023;3298;PAC CONTRATO AG;1;180;R$ 22,63;R$ 22,63;60270645;QP060270645BR;R$ 144,27;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;35148000;DOM CAVATI;MG;1200;1300;1600;0;18000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;30/03/2023;3220;SEDEX CONTRATO AG;1;80;R$ 54,62;R$ 54,62;675018885;TE675018885BR;R$ 144,34;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;88980000;PASSO DE TORRES;SC;1100;1200;1600;0;8000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;28/03/2023;3220;SEDEX CONTRATO AG;1;80;R$ 20,57;R$ 20,57;675018593;TE675018593BR;R$ 149,21;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;36904000;MANHUACU;MG;1100;1200;1600;0;8000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;30/03/2023;3220;SEDEX CONTRATO AG;1;180;R$ 10,95;R$ 10,95;675018911;TE675018911BR;R$ 150,68;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;29150000;CARIACICA;ES;1200;1300;1600;0;18000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;28/03/2023;3220;SEDEX CONTRATO AG;1;180;R$ 27,68;R$ 27,68;675018766;TE675018766BR;R$ 152,24;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;3408000;SAO PAULO;SP;1200;1300;1600;0;18000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;30/03/2023;3220;SEDEX CONTRATO AG;1;95;R$ 27,68;R$ 27,68;675018823;TE675018823BR;R$ 152,90;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;22775000;;;1100;1200;1600;0;9500
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;16/03/2023;3220;SEDEX CONTRATO AG;1;110;R$ 43,11;R$ 43,11;675018134;TE675018134BR;R$ 152,90;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;27520000;RESENDE;RJ;1100;1500;1600;0;11000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;28/03/2023;3220;SEDEX CONTRATO AG;1;105;R$ 43,11;R$ 43,11;675018562;TE675018562BR;R$ 152,90;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;18405000;ITAPEVA;SP;1100;1200;1600;0;10500
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;28/03/2023;3220;SEDEX CONTRATO AG;1;100;R$ 27,68;R$ 27,68;675018647;TE675018647BR;R$ 152,90;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;19053000;PRESIDENTE PRUDENTE;SP;1100;1200;1600;0;10000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;28/03/2023;3220;SEDEX CONTRATO AG;1;100;R$ 27,68;R$ 27,68;675018681;TE675018681BR;R$ 152,90;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;86050000;LONDRINA;PR;1200;1200;1600;0;10000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;03/04/2023;3220;SEDEX CONTRATO AG;1;100;R$ 27,68;R$ 27,68;675019090;TE675019090BR;R$ 152,90;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;80035000;CURITIBA;PR;1100;1200;1600;0;10000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;24/03/2023;3220;SEDEX CONTRATO AG;1;115;R$ 27,68;R$ 27,68;675018488;TE675018488BR;R$ 152,90;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;22061000;RIO DE JANEIRO;RJ;1100;1200;1600;0;11500
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;17/03/2023;3220;SEDEX CONTRATO AG;1;105;R$ 27,68;R$ 27,68;675018222;TE675018222BR;R$ 152,90;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;8790000;MOGI DAS CRUZES;SP;1100;1200;1600;0;10500
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;20/03/2023;3220;SEDEX CONTRATO AG;1;10;R$ 48,80;R$ 48,80;675018240;TE675018240BR;R$ 152,90;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;57035000;MACEIO;AL;1100;1200;1600;0;1000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;03/04/2023;3220;SEDEX CONTRATO AG;1;105;R$ 56,71;R$ 56,71;675019072;TE675019072BR;R$ 152,90;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;77016000;;;1100;1200;1600;0;10500
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;30/03/2023;3220;SEDEX CONTRATO AG;1;95;R$ 27,68;R$ 27,68;675018806;TE675018806BR;R$ 152,90;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;8773000;MOGI DAS CRUZES;SP;1100;1200;1600;0;9500
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;28/03/2023;3220;SEDEX CONTRATO AG;1;100;R$ 27,68;R$ 27,68;675018721;TE675018721BR;R$ 152,90;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;25075000;;;1100;1200;1600;0;10000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;28/03/2023;3220;SEDEX CONTRATO AG;1;100;R$ 27,69;R$ 27,69;675018602;TE675018602BR;R$ 153,36;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;30380000;;;1100;1200;1600;0;10000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;30/03/2023;3220;SEDEX CONTRATO AG;1;100;R$ 27,72;R$ 27,72;675018925;TE675018925BR;R$ 156,35;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;22630000;RIO DE JANEIRO;RJ;1100;1200;1600;0;10000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;31/03/2023;3220;SEDEX CONTRATO AG;1;340;R$ 12,18;R$ 12,18;675019015;TE675019015BR;R$ 156,48;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;29149000;;;1700;1700;2200;0;34000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;06/04/2023;3220;SEDEX CONTRATO AG;1;105;R$ 54,76;R$ 54,76;675019245;TE675019245BR;R$ 158,90;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;47800000;;;1100;1200;1600;0;10500
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;06/04/2023;3220;SEDEX CONTRATO AG;1;100;R$ 27,74;R$ 27,74;675019214;TE675019214BR;R$ 158,90;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;38400000;;;1100;1200;1600;0;10000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;20/03/2023;3298;PAC CONTRATO AG;1;175;R$ 19,25;R$ 19,25;60270455;QP060270455BR;R$ 159,27;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;83730000;CONTENDA;PR;1200;1300;1600;0;17500
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;30/03/2023;3298;PAC CONTRATO AG;1;120;R$ 28,21;R$ 28,21;60270725;QP060270725BR;R$ 159,78;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;69903000;RIO BRANCO;AC;1100;1200;1600;0;12000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;17/03/2023;3220;SEDEX CONTRATO AG;1;110;R$ 27,75;R$ 27,75;675018236;TE675018236BR;R$ 159,90;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;31710000;BELO HORIZONTE;MG;1100;1200;1600;0;11000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;17/03/2023;3220;SEDEX CONTRATO AG;1;110;R$ 27,75;R$ 27,75;675018182;TE675018182BR;R$ 159,90;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;9580000;SAO CAETANO DO SUL;SP;1100;1200;1600;0;11000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;16/03/2023;3298;PAC CONTRATO AG;1;130;R$ 22,79;R$ 22,79;338196265;QC338196265BR;R$ 160,88;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;39112000;DIAMANTINA;MG;1100;1200;1600;0;13000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;28/03/2023;3298;PAC CONTRATO AG;1;190;R$ 22,81;R$ 22,81;60270668;QP060270668BR;R$ 162,42;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;39820000;NOVO CRUZEIRO;MG;1200;1300;1600;0;19000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;20/03/2023;3298;PAC CONTRATO AG;1;170;R$ 22,81;R$ 22,81;60270447;QP060270447BR;R$ 162,88;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;36974000;DURANDE;MG;1200;1300;1600;0;17000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;17/03/2023;3220;SEDEX CONTRATO AG;1;240;R$ 27,82;R$ 27,82;675018205;TE675018205BR;R$ 166,82;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;83511000;ALMIRANTE TAMANDARE;PR;1200;1300;1600;0;24000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;21/03/2023;3298;PAC CONTRATO AG;1;185;R$ 28,30;R$ 28,30;60270521;QP060270521BR;R$ 168,42;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;69301000;BOA VISTA;RR;1200;1300;1600;0;18500
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;17/03/2023;3298;PAC CONTRATO AG;1;190;R$ 28,30;R$ 28,30;60270420;QP060270420BR;R$ 168,42;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;68795000;BENEVIDES;PA;1200;1300;1600;0;19000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;28/03/2023;3298;PAC CONTRATO AG;1;100;R$ 17,44;R$ 17,44;60270606;QP060270606BR;R$ 168,89;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;29932000;;;1100;1200;1600;0;10000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;10/04/2023;3220;SEDEX CONTRATO AG;1;100;R$ 36,61;R$ 36,61;675019302;TE675019302BR;R$ 170,20;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;37550000;;;1200;1300;1600;0;10000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;30/03/2023;3220;SEDEX CONTRATO AG;1;100;R$ 27,95;R$ 27,95;675018871;TE675018871BR;R$ 179,29;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;23062000;RIO DE JANEIRO;RJ;1100;1200;1600;0;10000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;22/03/2023;3298;PAC CONTRATO AG;1;110;R$ 27,48;R$ 27,48;60270552;QP060270552BR;R$ 179,37;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;47970000;RIACHAO DAS NEVES;BA;1100;1200;1600;0;11000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;22/03/2023;3220;SEDEX CONTRATO AG;1;265;R$ 20,92;R$ 20,92;675018386;TE675018386BR;R$ 184,94;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;29500000;ALEGRE;ES;1200;1300;1600;0;26500
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;20/03/2023;3220;SEDEX CONTRATO AG;1;140;R$ 11,30;R$ 11,30;675018284;TE675018284BR;R$ 185,13;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;29102000;;;1100;1100;1600;0;14000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;03/04/2023;3298;PAC CONTRATO AG;1;180;R$ 17,61;R$ 17,61;60270827;QP060270827BR;R$ 185,19;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;29375000;VENDA NOVA DO IMIGRANTE;ES;1200;1300;1600;0;18000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;30/03/2023;3220;SEDEX CONTRATO AG;1;185;R$ 28,04;R$ 28,04;675018899;TE675018899BR;R$ 188,00;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;38425000;;;1200;1300;1600;0;18500
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;30/03/2023;3220;SEDEX CONTRATO AG;1;180;R$ 28,04;R$ 28,04;675018973;TE675018973BR;R$ 188,00;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;13331000;INDAIATUBA;SP;1200;1300;1600;0;18000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;28/03/2023;3220;SEDEX CONTRATO AG;1;180;R$ 57,07;R$ 57,07;675018749;TE675018749BR;R$ 188,00;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;59140000;;;1200;1300;1600;0;18000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;23/03/2023;3220;SEDEX CONTRATO AG;1;180;R$ 38,60;R$ 38,60;675018409;TE675018409BR;R$ 188,00;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;90670000;PORTO ALEGRE;RS;1200;1300;1600;0;18000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;20/03/2023;3220;SEDEX CONTRATO AG;1;180;R$ 28,04;R$ 28,04;675018267;TE675018267BR;R$ 188,00;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;6216000;OSASCO;SP;1200;1300;1600;0;18000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;03/04/2023;3220;SEDEX CONTRATO AG;1;180;R$ 28,04;R$ 28,04;675019069;TE675019069BR;R$ 188,00;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;14161000;SERTAOZINHO;SP;1200;1300;1600;0;18000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;03/04/2023;3220;SEDEX CONTRATO AG;1;120;R$ 38,61;R$ 38,61;675019109;TE675019109BR;R$ 189,90;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;42825000;;;1100;1200;1600;0;12000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;06/04/2023;3298;PAC CONTRATO AG;1;260;R$ 23,18;R$ 23,18;60270889;QP060270889BR;R$ 199,76;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;39820000;NOVO CRUZEIRO;MG;1200;1300;1600;0;26000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;10/04/2023;3220;SEDEX CONTRATO AG;1;185;R$ 38,71;R$ 38,71;675019293;TE675019293BR;R$ 199,80;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;89201000;JOINVILLE;SC;1200;1300;1600;0;18500
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;05/04/2023;3298;PAC CONTRATO AG;1;190;R$ 17,63;R$ 17,63;60270875;QP060270875BR;R$ 203,83;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;29312000;;;1200;1300;1600;0;19000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;21/03/2023;3298;PAC CONTRATO AG;1;145;R$ 28,66;R$ 28,66;60270495;QP060270495BR;R$ 204,99;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;68908000;;;1200;1300;1600;0;14500
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;04/04/2023;3298;PAC CONTRATO AG;1;200;R$ 17,87;R$ 17,87;60270858;QP060270858BR;R$ 211,33;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;28330000;ITAPERUNA;RJ;1200;1300;1600;0;20000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;03/04/2023;3220;SEDEX CONTRATO AG;1;620;R$ 30,56;R$ 30,56;675019086;TE675019086BR;R$ 218,41;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;30320000;BELO HORIZONTE;MG;1700;1700;2200;0;62000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;04/04/2023;3220;SEDEX CONTRATO AG;1;140;R$ 11,64;R$ 11,64;675019126;TE675019126BR;R$ 219,58;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;29216000;GUARAPARI;ES;1100;1200;1600;0;14000
